Date,portfolio_nav,SPY_nav,QQQ_nav,NVDA_value,TSM_value,AMD_value,AVGO_value,MSFT_value,GOOGL_value,AMZN_value,META_value,ANET_value,PLTR_value
2023-10-19,1116092.0912,917204.8872,906713.8770,272826.7529,101464.2321,78851.0828,77203.4619,160349.9838,151411.3048,64796.4894,95608.9525,64773.4699,48806.3612
2023-10-20,1095950.6604,905934.0678,893187.6083,268199.7834,99716.9360,78396.7620,75940.2061,158099.4845,149048.0691,63166.4863,94337.4719,62956.9187,46088.5424
2023-10-23,1110408.7533,904363.9829,895882.8764,278490.4713,99498.5208,77010.7114,76704.3839,159382.0183,150037.3278,63867.9434,95975.7418,63095.6139,46346.0207
2023-10-24,1124694.1959,911182.3569,904598.0108,282948.9051,100077.3117,78288.9583,78384.8748,159967.6134,152576.4347,64877.2346,95529.4879,64438.5780,47604.7975
2023-10-25,1079304.9217,898104.9071,882457.2444,270740.0299,95709.0328,73969.0890,75584.3757,164875.1068,138067.3211,61258.9267,91549.9970,62950.1517,44600.8911
2023-10-26,1045262.7437,887350.5194,865631.3417,261324.1925,95501.5323,72128.7175,73548.9207,158689.9678,134407.0690,60340.4719,88132.8688,57446.3724,43742.6309
2023-10-27,1056971.9560,883328.2306,869787.4016,262451.7352,93907.0942,74254.0022,74581.7618,159619.1592,134286.1660,64463.4253,90694.1709,59601.2016,43113.2398
2023-10-30,1070617.8442,893889.1427,879585.8232,266735.2187,93983.5490,74061.4947,74838.8681,163248.9466,136803.2721,66971.5183,92506.6556,59442.2105,42026.1106
2023-10-31,1078608.6387,899503.0514,883792.2794,264266.2005,94256.5723,75847.9643,74849.5377,163636.1147,136385.5948,67163.2784,92081.8072,67780.7611,42340.8076
2023-11-01,1114172.7121,909095.9758,899132.1922,274278.2657,95883.7633,83194.0521,75878.8293,167488.5592,138990.6281,69136.4445,95315.5266,71322.5322,42684.1111
2023-11-02,1137706.6321,926518.1963,915454.2875,281931.4988,98810.5050,83032.3465,77512.1557,168577.5090,140133.7657,69676.4190,95015.9997,71606.6845,51409.7482
2023-11-03,1161518.5389,934971.3278,926209.9276,291645.4749,100241.1102,86435.8781,78524.5309,170745.7227,141903.4360,69943.8805,96156.0671,71880.6940,54041.7445
2023-11-06,1169806.0650,937122.1105,929988.1709,296479.7645,101125.6945,86050.8630,78359.9510,172550.9078,143167.4935,70519.1761,96522.8283,71988.9403,53040.4460
2023-11-07,1179563.0650,939789.3249,938778.9778,297801.7735,100918.2026,87359.9118,79871.4321,174486.8236,143958.8971,72017.9741,97445.8792,71917.9048,53784.2662
2023-11-08,1184740.7092,940477.4264,939383.4998,301813.0488,100470.4574,87467.7156,81055.5003,175779.0133,144915.1630,71700.0450,97739.2957,70903.0708,52897.3995
2023-11-09,1183283.2633,933142.9593,932154.5114,304249.6228,100055.4650,87390.7137,81077.7270,174564.2512,143156.5015,70953.1717,97974.6436,71593.1556,52268.0111
2023-11-10,1219962.8976,947704.5575,953111.4318,313224.8154,106411.3191,91317.8661,85182.4138,178910.3192,145739.5425,72446.9183,100487.0618,69969.4202,56273.2214
2023-11-13,1217288.0359,946801.1746,950138.9839,315071.7000,105297.3962,89931.8154,84240.3103,177463.2442,145189.9787,71957.4114,100615.4291,71133.0973,56387.6532
2023-11-14,1240953.5757,965169.7801,970592.0969,321785.2935,108016.6633,92311.2056,86555.9787,179200.7028,146871.7134,73577.3271,102791.6104,72797.4245,57045.6564
2023-11-15,1232920.2333,967213.0914,971322.6878,316808.3986,107896.5237,90863.5511,86773.0615,179273.4533,147970.8747,72265.2455,101691.3175,72303.5415,57074.2657
2023-11-16,1241764.8784,968396.2928,972153.9154,320644.7484,107612.5943,92272.7076,85363.0087,182425.6550,150509.9648,72078.5291,102143.6632,72154.6983,56559.3091
2023-11-17,1243056.7500,969600.6228,972380.5429,319465.3447,108748.3552,92881.0321,86980.3341,179360.7480,148729.3025,73264.4416,102403.4531,72604.6087,58619.1301
2023-11-20,1262343.7383,977064.2317,984219.1582,326664.9305,109163.3218,93581.7564,88579.8627,183041.5453,149762.5290,73743.8611,103910.2816,72844.7832,61050.8668
2023-11-21,1246742.3625,974934.7807,978501.5140,323651.6198,107470.6252,91756.7888,87289.0349,180922.3047,150553.9156,72618.4959,102996.4246,72838.0213,56645.1315
2023-11-22,1248080.1611,978698.8536,982506.4628,315693.7840,107732.7252,94336.3885,86470.5724,183240.3797,152224.7092,74036.5565,104374.8671,73639.7386,56330.4401
2023-11-24,1237221.8706,979301.0864,981120.9535,309602.3240,106837.2348,94182.3789,87081.7553,183036.6872,150246.1748,74051.6952,103378.4714,73876.5321,54928.6167
2023-11-27,1236716.0420,977537.5258,980264.6838,312622.1730,106160.1424,94444.1922,84534.7779,183608.9603,149938.4002,74551.2894,102299.5465,73971.2495,54585.3104
2023-11-28,1239121.5995,978505.3103,982833.7269,309893.9491,107001.0333,93951.3734,84188.7228,185592.4310,150806.7474,74198.0390,103610.7547,73490.8954,56387.6532
2023-11-29,1237432.9375,977817.0734,981876.6646,311961.1562,107983.8933,95368.2260,83697.6523,183725.3280,148377.5769,73839.7450,101535.4248,74184.3663,56759.5688
2023-11-30,1219830.7385,981667.0151,979408.1800,303083.1968,106269.3328,93296.8490,82354.3356,183754.4312,145673.6077,73723.6710,99991.9051,74323.0616,57360.3479
2023-12-01,1218192.3773,987474.5348,982204.2408,303050.8022,107623.5263,93473.9527,82734.1955,181620.6315,144937.1638,74198.0390,99279.7789,73284.5456,57989.7417
2023-12-04,1191775.7144,982290.9182,973085.9357,294917.9666,105941.7358,91302.4680,82197.7562,179016.4276,142090.3161,73092.8640,97812.6592,72763.5998,52639.9211
2023-12-05,1201135.1377,982097.3748,975529.1440,301787.7127,105592.2749,91156.1604,81232.5246,180655.5779,143980.8641,74122.3453,97283.8948,72969.9496,52353.8335
2023-12-06,1185021.5600,978139.5553,969886.8602,294898.5497,106859.0643,89954.9154,80389.1593,178851.5092,142914.6955,72931.3814,97027.1413,72188.5230,49006.6209
2023-12-07,1217747.4026,985603.2996,983438.4050,301982.1542,108431.6471,98848.7594,82045.6417,179894.1866,150509.9648,74122.3453,99820.7361,72827.8683,49264.0992
2023-12-08,1233330.3853,989840.5990,987821.1704,307879.7175,109589.2289,99272.2783,84006.3461,181484.8315,148377.5769,74394.8505,101703.5573,75784.4198,50837.5784
2023-12-11,1234587.3114,993690.5407,996259.2809,302183.0597,110244.4919,103499.7478,91562.7455,180063.9328,146508.9960,73622.7434,99420.3672,76643.6488,50837.5784
2023-12-12,1252788.0733,998228.9902,1004193.7401,308858.3890,110954.3284,105963.8417,95391.6348,181557.5820,145662.6157,74425.1280,102152.8289,77756.5812,50065.1434
2023-12-13,1259993.6504,1011994.8124,1016964.3756,311651.6002,111522.2132,106410.4606,96940.4493,181552.7390,145717.5924,75111.4463,102311.7675,77651.7158,51123.6660
2023-12-14,1260516.0409,1015242.4537,1016082.7517,313349.5393,113507.0533,106264.1530,98435.0141,177459.7138,145025.0994,74394.8505,101831.8965,78152.3658,52096.3552
2023-12-15,1272363.4512,1013570.9244,1020994.6006,316849.2137,112508.6108,107149.6829,100503.3585,179787.5049,145750.5513,75681.6983,102366.7807,79698.2988,52067.7514
2023-12-18,1291365.3568,1019272.3948,1027425.4390,324541.9989,112936.5283,106957.1754,102038.8481,180718.5821,149267.9250,77750.7482,105331.5445,80784.1683,51037.8381
2023-12-19,1292544.0065,1025470.4549,1032675.3178,321476.5300,113967.9048,107919.7130,101844.9074,181014.4423,150202.1901,77609.4404,107085.9420,80070.4015,51352.5350
2023-12-20,1268656.8487,1011260.1874,1017329.7101,311800.6695,109765.5728,104315.9778,99235.2885,179734.1565,152059.8299,76766.6832,106755.8438,78872.8996,49349.9271
2023-12-21,1289788.3538,1020848.9131,1029166.9212,317497.3521,112519.5772,107734.9133,100746.5530,181150.2122,154346.0881,77634.6742,108226.0188,79610.3432,50322.6217
2023-12-22,1290423.8392,1022900.5540,1030706.5060,316460.3803,113177.9032,107496.2059,100271.9936,181654.5777,155522.2269,77422.7240,108012.0482,80598.1143,49807.6651
2023-12-26,1299611.9562,1027219.7266,1037016.2683,319370.2662,114604.2978,110430.0186,101157.6533,181693.3820,155555.2027,77417.6803,108452.1822,80351.1728,50580.1001
2023-12-27,1301061.1078,1029076.8761,1039127.3757,320264.6327,114823.7312,112478.3015,100646.4383,181407.2681,154291.1283,77382.3514,109369.1133,80418.8274,49979.3155
2023-12-28,1304135.0795,1029465.7235,1038622.2421,320945.1656,114878.5809,114549.6726,100310.4030,181994.0400,154137.2579,77402.5416,109518.8861,80161.7380,50236.7938
2023-12-29,1297883.0841,1026485.5079,1034127.3721,320945.1656,114110.5296,113510.1390,99759.8982,182362.6207,153543.7095,76675.8507,108186.2630,79667.8498,49121.0581
2024-01-02,1266278.8133,1020740.9000,1016627.7499,312170.0117,111400.4084,106710.7719,97001.0226,179855.3823,151872.9498,75661.5081,105841.9586,78331.6528,47433.1471
2024-01-03,1253267.1341,1012404.8561,1005870.2375,308288.0174,109908.2062,104200.4780,94605.8941,179724.4705,152697.3461,74924.7299,105285.6970,77600.9710,46031.3237
2024-01-04,1250203.4328,1009143.6709,1000693.5348,311068.3004,108767.0958,104731.7889,93750.6224,178434.4836,149916.4332,72956.6152,106095.6569,77993.3748,46489.0618
2024-01-05,1260201.7951,1010525.9009,1001880.3452,318190.7882,109293.7635,106710.7719,93774.7497,178342.3158,149190.9644,73294.7268,107571.9329,78115.1550,45716.6268
2024-01-08,1309485.8460,1024952.2626,1022587.1562,338644.3939,112179.4262,112562.9935,96059.9533,181707.9412,152609.3936,75242.6591,109622.8115,83165.6483,47690.6254
2024-01-09,1320506.2676,1023397.1437,1024607.3786,344392.9127,111795.4264,114934.6876,96742.7494,182241.4100,154928.6615,76388.1990,109246.8752,82945.7645,46889.5812
2024-01-10,1338957.2006,1029185.0247,1031551.7759,352234.7424,110599.4662,114380.2650,96571.1613,185626.3772,156390.5741,77579.1629,113232.4954,84309.0244,48033.9317
2024-01-11,1345514.9361,1028731.5048,1033698.2231,355293.6481,111060.2746,113979.8578,98305.8460,186528.3814,156170.7182,78310.8974,112987.9723,85158.1055,47719.2347
2024-01-12,1348381.2493,1029444.1209,1034228.3989,354567.8174,111082.2248,112855.6087,98993.9806,188390.5962,156797.2425,78028.2971,114461.1744,85256.2038,47948.1037
2024-01-16,1367288.3673,1025664.7432,1034127.3721,365403.8628,111554.0256,122234.5814,99644.6070,189263.5122,156621.3882,77291.5189,112312.4809,85672.2843,47290.1060
2024-01-17,1362845.0513,1019963.4083,1028294.1127,363271.6438,112958.4612,123335.7188,98635.6067,188875.5595,155500.2430,76559.7844,112590.6117,84227.8410,46889.5812
2024-01-18,1396803.0720,1029033.7385,1042889.9384,370102.4570,124018.4139,125260.7940,102231.8735,191009.3593,157709.5745,77463.0966,114962.4322,87126.8807,46918.1905
2024-01-19,1440233.7233,1041861.8438,1063571.3952,385552.8410,125302.1578,134162.3400,108245.6282,193337.1805,160897.2065,78391.6426,117199.7653,89139.6390,48005.3224
2024-01-22,1437300.7309,1044064.7708,1064960.2591,386609.2049,124018.4139,129503.6556,109076.7796,192289.6602,160468.5035,78109.0423,116689.3230,90184.9167,50351.2311
2024-01-23,1442300.2735,1047109.7943,1069379.5345,388028.5461,125225.3492,129688.4671,109596.0091,193448.6750,161622.6246,78734.8056,117734.6308,88642.3699,49578.7961
2024-01-24,1468831.5590,1048254.3953,1075313.8206,397678.5257,127847.6867,137288.6603,112059.0685,195223.6254,163447.2377,79163.7497,119415.6836,88787.8270,47919.4944
2024-01-25,1475602.4107,1053955.6626,1076626.8559,399331.1422,127891.5786,138859.5283,109925.7977,196343.8811,166931.6525,79607.8403,120173.6761,89447.4732,47089.8409
2024-01-26,1468515.1639,1052616.7055,1070212.6343,395533.3538,128659.6299,136487.8342,107680.8133,195887.9908,167283.3780,80299.2023,120467.1113,89440.7010,46775.1494
2024-01-29,1490411.0312,1060952.8848,1081172.2002,404826.8944,128352.4301,136934.4531,108832.7956,198695.9174,168734.2818,81379.1435,122569.9478,91192.9786,48892.1891
2024-01-30,1481670.7828,1060132.1878,1073975.2751,406829.4610,127342.9779,132491.3761,107973.9463,198147.9196,166480.9656,80238.6472,122276.5220,91998.0819,47890.8851
2024-01-31,1435178.5960,1042833.8269,1052940.2637,398747.8672,123941.6140,129126.3484,105457.2660,192808.5396,153994.3795,78320.9925,119244.5146,87505.7505,46031.3237
2024-02-01,1459098.6017,1056482.5614,1065339.1678,408469.1494,124413.4061,131274.7272,107245.5717,195815.2855,155159.5094,80379.9474,120662.7222,88960.3520,46717.9308
2024-02-02,1530881.2098,1067604.5325,1083344.0016,428773.6858,127002.8354,136803.5494,109419.9630,199423.3474,156500.4767,86703.1559,145178.5431,92383.7237,48691.9294
2024-02-05,1546116.0176,1063717.2095,1081929.7835,449330.9886,130338.3832,134162.3400,111096.5550,196722.1478,157929.4135,85946.1875,140416.5896,92339.7460,47833.6665
2024-02-06,1543224.1268,1066805.3705,1079758.0601,442143.7118,130985.7427,129272.6560,109268.9246,196644.5391,158391.0585,85360.7968,138983.1057,89606.4643,62567.1274
2024-02-07,1583613.4804,1075703.0828,1090868.9710,454301.7662,137130.1618,131628.9462,112344.1731,200795.7558,159973.8657,86057.2102,143528.0428,90337.1357,67516.4231
2024-02-08,1596410.0941,1076178.2054,1092889.1933,451333.5552,146730.7945,130404.6012,113926.0237,200824.8590,160380.5510,85709.0035,143653.3736,93327.5223,70119.8101
2024-02-09,1625181.6316,1082397.8681,1103646.7057,467483.9633,146050.4924,132814.7874,114701.7585,203947.9726,163777.0301,88035.4199,143075.6877,95546.6251,69747.8946
2024-02-12,1617313.4528,1081922.6779,1099328.4571,468229.1367,143142.9053,132375.8763,113053.7727,201382.5579,162161.2302,86970.6174,143317.1556,95015.5262,71664.6746
2024-02-13,1592177.0496,1067021.3291,1082182.2333,467451.5193,139950.0083,132090.9572,111860.6629,197047.0811,159534.2215,85103.4303,140633.5966,89816.1950,68689.3774
2024-02-14,1623423.3185,1076718.0681,1093975.0551,478935.5792,141837.2026,137604.3755,112805.3237,198951.5853,160413.5437,86284.2991,144655.8892,89870.3207,72065.1994
2024-02-15,1612563.9627,1084147.2075,1097232.5622,470886.2808,141573.8687,136110.5152,113060.0264,197528.0464,156929.1628,85688.8211,147941.5666,90151.0869,72694.5878
2024-02-16,1594239.2578,1078748.1740,1087283.2636,470594.6310,139006.3896,133885.1287,111309.2637,196313.4050,154456.0245,85542.4695,144668.1290,88544.2664,69919.5504
2024-02-20,1558907.5611,1072809.2101,1079076.3833,450108.7051,137514.1615,127586.2882,109617.4672,195696.4134,155115.5078,84316.1845,144188.2391,87820.3465,66944.2478
2024-02-21,1542520.9761,1073781.1255,1074758.1346,437276.6562,137525.1539,126508.2390,109697.9125,195400.0100,156687.3399,85078.1965,143203.0210,86088.3700,65056.0772
2024-02-22,1660895.6212,1096003.3974,1106222.4580,508993.8913,141617.7778,140037.6734,116619.6375,200001.0519,158380.0497,88101.0263,148741.1010,90915.5985,67487.8138
2024-02-23,1654973.3064,1096759.2864,1102964.9509,510801.9421,142122.5039,135925.7155,115857.3184,199364.5827,158237.2050,88307.9328,148098.5404,90543.4906,65714.0749
2024-02-26,1653249.7198,1092742.3475,1102383.9888,512584.1863,143340.3971,135532.9927,116997.7087,198004.1988,151213.4496,88176.7201,147397.8644,92600.2163,67401.9859
2024-02-27,1653436.8282,1094772.3858,1105035.4136,510050.1809,141091.1015,137065.3568,115844.8110,197975.0654,152653.3614,87576.1906,149022.5597,91981.1721,70177.0287
2024-02-28,1640010.4837,1093325.4832,1099151.6798,503322.9659,139763.4744,135941.1077,115236.2064,198091.6443,149905.4413,87384.4305,148095.4758,92407.4057,69862.3318
2024-02-29,1676333.9320,1097255.9439,1108570.9587,512713.7644,141178.8766,148253.8931,116225.5164,200967.8858,152191.7164,89201.1500,149964.9480,93885.6789,71750.5025
2024-03-01,1726135.9244,1107557.2858,1125262.4452,533238.6727,146917.3198,156038.8978,125044.6265,201871.5797,150740.8126,89937.9359,153688.5973,97336.1083,71321.3738
2024-03-04,1743954.0866,1106369.5471,1121247.2767,552409.0537,151701.1950,158133.3806,125320.7663,201589.7807,146574.8969,89614.9631,152431.0768,97403.7680,68775.2054
2024-03-05,1725508.0260,1095312.2485,1101121.3498,557146.8284,148091.3297,157956.2770,120002.3221,195628.3700,145827.4781,87868.8860,149992.5016,94876.8310,68117.2022
2024-03-06,1763271.6209,1100862.5682,1108040.4709,574879.1695,155332.9761,162191.4425,120650.2724,195356.3023,144431.5341,87561.0518,151788.5444,96240.0909,74840.2368
2024-03-07,1817865.0909,1111790.2510,1124858.4163,600603.0041,163704.7146,162768.9651,125745.3033,198781.5675,147707.0679,89231.4352,156714.6540,96909.8850,75698.4942
2024-03-08,1760921.5881,1105117.0006,1108621.3551,567283.2461,160599.6186,159696.5408,116961.0391,197362.8565,148839.2389,88489.6056,154805.4072,92387.0995,74496.9360
2024-03-11,1723589.7391,1104166.7555,1104505.3158,555915.4399,152535.0798,152766.2699,115566.8685,196536.9220,151323.3522,86778.8574,147963.9122,91680.0997,72522.9374
2024-03-12,1787157.5718,1116044.6835,1120338.3482,595703.2072,158438.0894,156131.2977,115456.0422,201764.6717,152235.6673,88509.7880,152908.4002,95347.0320,70663.3761
2024-03-13,1769969.2648,1114295.2763,1111727.3611,589060.0000,155958.4026,149994.1569,112416.5619,201677.2413,153653.5952,89100.2224,151629.4366,94958.0144,71521.6335
2024-03-14,1750569.5948,1112092.4170,1108924.3572,569979.4717,153193.4144,144041.8275,112809.7886,206594.0586,157291.8803,90205.3975,150485.1013,96077.7137,69890.9411
2024-03-15,1731914.0222,1104456.2579,1095742.9056,569286.0603,150296.7593,147121.9479,110417.3433,202318.5535,155181.4426,88020.2812,148119.9554,93949.9525,67201.7262
2024-03-18,1752927.6665,1111020.2762,1106193.2812,573291.3916,150532.5173,146806.2328,110572.8466,202755.8262,162326.0756,88050.5587,152060.8562,97870.5933,68660.7681
2024-03-19,1750429.6665,1117194.2281,1108949.3993,579403.1106,148582.5526,139698.8583,110641.6650,204742.9329,161611.6326,88767.1545,151834.4389,97058.7282,68088.5929
2024-03-20,1774573.9687,1127527.6691,1122097.8514,585715.7351,150653.7096,138397.5055,114522.4913,206598.9016,163491.2394,89902.6070,154673.8342,100326.4846,70291.4605
2024-03-21,1794019.2961,1131253.8190,1127407.9563,592605.1704,153628.1914,137588.9716,120984.5749,208610.3289,162238.1738,89902.6070,155359.2058,103039.4807,70062.5915
2024-03-22,1818782.6285,1129109.0633,1128697.3537,611102.4485,154829.0352,138335.9017,121475.5196,208304.2395,165722.5886,90265.9525,155916.0691,103655.1492,69175.7248
2024-03-25,1817530.4153,1125989.4125,1124601.2858,615723.4741,154487.4950,137550.4795,121305.8808,205447.4304,164953.1520,90689.8606,153908.9040,103343.9289,70119.8101
2024-03-26,1793461.3309,1123909.8711,1120960.1111,599903.0048,152956.1896,136965.2491,119502.7969,204859.5420,165612.6352,89978.3085,151727.3361,100749.3321,71206.9365
2024-03-27,1772284.3865,1133354.9631,1124778.1410,584925.1401,150587.6173,138289.7018,118357.5854,204752.6642,165832.4743,90750.4156,151106.2187,97562.7591,70119.8101
2024-03-28,1767263.6738,1133138.1918,1122704.7919,585612.0626,149882.5349,138982.7359,118957.1134,204407.6951,165898.4091,91027.9722,148572.7804,98093.8580,65828.5121
2024-04-01,1789548.9187,1131167.0698,1125081.6113,585657.4348,155875.6233,141177.3147,121187.4314,206278.2682,170910.6881,91325.7113,150338.2332,101398.8304,65399.3834
2024-04-02,1773386.7676,1123974.8822,1115371.8123,579753.0112,154476.5026,137604.3755,120155.2890,204757.5374,169888.4536,91184.4111,152180.1706,98388.1582,64998.8585
2024-04-03,1782251.7249,1125209.4152,1117875.1686,576590.2844,156437.4769,139198.3434,122349.7061,204276.5570,170284.1131,92052.4021,155047.1101,101074.0864,64941.6454
2024-04-04,1734210.9754,1111475.2182,1100782.0716,556764.3352,153859.6008,127694.0919,118247.1854,203027.9241,165458.7648,90836.2044,156326.0831,97684.5342,64312.2515
